CVE_AGEBC,NOM_MUN,NOM_LOC,NIVEL,area_techos_m2,factor_nse,score_solar,score_eficiencia
1904900010650,SANTIAGO,SANTIAGO,D+,1600840.289734158,0.1,160084.0289734158,545.5766631763006
1903900014267,MONTERREY,MONTERREY,D+,2461278.361540806,0.1,246127.8361540806,298.8557240541195
1904900010449,SANTIAGO,SANTIAGO,C-,328869.1377953056,0.25,82217.2844488264,126.45821430050152
1901802120071,GARCÍA,MITRAS PONIENTE,C+,73.67552792949999,0.9,66.30797513655,1.610996756509555
1903900011953,MONTERREY,MONTERREY,D,28020829.348606907,0.0,0.0,0.0
1903900011968,MONTERREY,MONTERREY,D,19700523.047354598,0.0,0.0,0.0
1903900011972,MONTERREY,MONTERREY,D,24633946.91080581,0.0,0.0,0.0
1903900011987,MONTERREY,MONTERREY,D,29148175.43922015,0.0,0.0,0.0
190460001095A,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,D,27830267.595617253,0.0,0.0,0.0
1904600011089,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,D,25565131.90830676,0.0,0.0,0.0
1904600011125,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,D,22519440.84034718,0.0,0.0,0.0
190460001113A,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,D,26580270.169883374,0.0,0.0,0.0
190390001185A,MONTERREY,MONTERREY,D,27970195.842037357,0.0,0.0,0.0
1903900011879,MONTERREY,MONTERREY,D,21943961.291689854,0.0,0.0,0.0
1903900011883,MONTERREY,MONTERREY,D,23954253.327892207,0.0,0.0,0.0
1903900011898,MONTERREY,MONTERREY,D,33438540.876020703,0.0,0.0,0.0
1903900011900,MONTERREY,MONTERREY,D,29904638.92223629,0.0,0.0,0.0
1903900011366,MONTERREY,MONTERREY,N/D,25128162.352156896,0.0,0.0,0.0
1903900011582,MONTERREY,MONTERREY,D,47537955.588062994,0.0,0.0,0.0
1904600011214,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,D,20457447.002420295,0.0,0.0,0.0
1904800011238,SANTA CATARINA,CIUDAD SANTA CATARINA,D,24774777.68244305,0.0,0.0,0.0
1904800011223,SANTA CATARINA,CIUDAD SANTA CATARINA,D,24420545.74415801,0.0,0.0,0.0
1904800010545,SANTA CATARINA,CIUDAD SANTA CATARINA,D,25440914.968217622,0.0,0.0,0.0
1904800010225,SANTA CATARINA,CIUDAD SANTA CATARINA,D,52982337.65658727,0.0,0.0,0.0
1904800010494,SANTA CATARINA,CIUDAD SANTA CATARINA,D,24765457.728159968,0.0,0.0,0.0
1904800010600,SANTA CATARINA,CIUDAD SANTA CATARINA,D,12374670.603212694,0.0,0.0,0.0
1904800011280,SANTA CATARINA,CIUDAD SANTA CATARINA,D,21703521.20629193,0.0,0.0,0.0
1904800011172,SANTA CATARINA,CIUDAD SANTA CATARINA,D,17793284.65584363,0.0,0.0,0.0
1904800010189,SANTA CATARINA,CIUDAD SANTA CATARINA,D,26300524.190335065,0.0,0.0,0.0
1903900012222,MONTERREY,MONTERREY,D,24989210.306481857,0.0,0.0,0.0
1903900010048,MONTERREY,MONTERREY,D,29239588.350498676,0.0,0.0,0.0
1903900012824,MONTERREY,MONTERREY,N/D,699272.8544608668,0.0,0.0,0.0
1903900010122,MONTERREY,MONTERREY,D,29133385.076988302,0.0,0.0,0.0
1903900010207,MONTERREY,MONTERREY,D,17841431.61334556,0.0,0.0,0.0
190390001096A,MONTERREY,MONTERREY,D,36628691.23536806,0.0,0.0,0.0
190390001107A,MONTERREY,MONTERREY,D,32699906.870763503,0.0,0.0,0.0
1903900011099,MONTERREY,MONTERREY,D,17990956.09727848,0.0,0.0,0.0
1903900011281,MONTERREY,MONTERREY,D,31643823.434540067,0.0,0.0,0.0
1903900014712,MONTERREY,MONTERREY,D,19656354.56836086,0.0,0.0,0.0
1903900014464,MONTERREY,MONTERREY,D,35448759.23669513,0.0,0.0,0.0
1903900014727,MONTERREY,MONTERREY,D,15916971.567181071,0.0,0.0,0.0
190390001502A,MONTERREY,MONTERREY,D,32358218.191108465,0.0,0.0,0.0
1903900011347,MONTERREY,MONTERREY,D,46856585.886888996,0.0,0.0,0.0
1903900011101,MONTERREY,MONTERREY,D,28030333.49170981,0.0,0.0,0.0
1904800011276,SANTA CATARINA,CIUDAD SANTA CATARINA,D,20844980.279329468,0.0,0.0,0.0
1904800010969,SANTA CATARINA,CIUDAD SANTA CATARINA,D,5648408.024243046,0.0,0.0,0.0
1904800011469,SANTA CATARINA,CIUDAD SANTA CATARINA,E,37657422.631847665,0.0,0.0,0.0
1903900013428,MONTERREY,MONTERREY,D,26237236.911843624,0.0,0.0,0.0
1903900013803,MONTERREY,MONTERREY,D,35077471.41369441,0.0,0.0,0.0
1903900014214,MONTERREY,MONTERREY,D,23599045.188862104,0.0,0.0,0.0
1903900014695,MONTERREY,MONTERREY,D,26150576.07211655,0.0,0.0,0.0
1903900014708,MONTERREY,MONTERREY,D,27856109.287038527,0.0,0.0,0.0
1904800011666,SANTA CATARINA,CIUDAD SANTA CATARINA,D,0.0,0.0,0.0,0.0
1904800010348,SANTA CATARINA,CIUDAD SANTA CATARINA,D,34003908.458469704,0.0,0.0,0.0
1904800010352,SANTA CATARINA,CIUDAD SANTA CATARINA,N/D,84041324.75042297,0.0,0.0,0.0
1904800011613,SANTA CATARINA,CIUDAD SANTA CATARINA,N/D,27676727.795412175,0.0,0.0,0.0
1904800011702,SANTA CATARINA,CIUDAD SANTA CATARINA,N/D,38086693.0953289,0.0,0.0,0.0
1904800011685,SANTA CATARINA,CIUDAD SANTA CATARINA,N/D,82824591.82554926,0.0,0.0,0.0
1904800011346,SANTA CATARINA,CIUDAD SANTA CATARINA,D,14914118.6998867,0.0,0.0,0.0
1904800010992,SANTA CATARINA,CIUDAD SANTA CATARINA,D,30448714.277113665,0.0,0.0,0.0
1904800010441,SANTA CATARINA,CIUDAD SANTA CATARINA,D,19807260.46844246,0.0,0.0,0.0
1904800011577,SANTA CATARINA,CIUDAD SANTA CATARINA,D,886629.7219855852,0.0,0.0,0.0
1904800010954,SANTA CATARINA,CIUDAD SANTA CATARINA,N/D,35575002.25380233,0.0,0.0,0.0
1904800010013,SANTA CATARINA,CIUDAD SANTA CATARINA,N/D,820487.5167868766,0.0,0.0,0.0
1904900010256,SANTIAGO,SANTIAGO,D,57157935.03975565,0.0,0.0,0.0
1904600010659,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,N/D,49014063.20901251,0.0,0.0,0.0
1904600010729,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,N/D,60401076.52256629,0.0,0.0,0.0
1904600010790,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,N/D,25476813.369201273,0.0,0.0,0.0
190390001274A,MONTERREY,MONTERREY,E,174574.1634289502,0.0,0.0,0.0
1903900012788,MONTERREY,MONTERREY,N/D,133960.52865781335,0.0,0.0,0.0
1903900012877,MONTERREY,MONTERREY,N/D,1950651.696343424,0.0,0.0,0.0
190390001317A,MONTERREY,MONTERREY,D,21588679.47713182,0.0,0.0,0.0
1903900013396,MONTERREY,MONTERREY,D,24528240.947108958,0.0,0.0,0.0
1903900013451,MONTERREY,MONTERREY,D,27485060.909503583,0.0,0.0,0.0
1904900010379,SANTIAGO,SANTIAGO,D,26673267.105012387,0.0,0.0,0.0
1904900010487,SANTIAGO,SANTIAGO,D,2488188.348117056,0.0,0.0,0.0
1904900010453,SANTIAGO,SANTIAGO,D,5168540.891956231,0.0,0.0,0.0
1904900010468,SANTIAGO,SANTIAGO,D,8484436.958597254,0.0,0.0,0.0
1904900010491,SANTIAGO,SANTIAGO,D,0.0,0.0,0.0,0.0
1904900010519,SANTIAGO,SANTIAGO,C-,0.0,0.25,0.0,0.0
1904900010383,SANTIAGO,SANTIAGO,D,5574787.752959494,0.0,0.0,0.0
1904900010542,SANTIAGO,SANTIAGO,D,8891494.25040774,0.0,0.0,0.0
1904900010260,SANTIAGO,SANTIAGO,D,29410423.480885204,0.0,0.0,0.0
1904900010186,SANTIAGO,SANTIAGO,D,27556710.36041502,0.0,0.0,0.0
1904900010631,SANTIAGO,SANTIAGO,N/D,175771.3907578046,0.0,0.0,0.0
1904900010595,SANTIAGO,SANTIAGO,N/D,108763.49810592436,0.0,0.0,0.0
1904900010612,SANTIAGO,SANTIAGO,D,1010846.6620747222,0.0,0.0,0.0
1904900010665,SANTIAGO,SANTIAGO,D,695975.8745860216,0.0,0.0,0.0
1904900010241,SANTIAGO,SANTIAGO,D,49739914.51017394,0.0,0.0,0.0
1904900010434,SANTIAGO,SANTIAGO,D,3221167.756605669,0.0,0.0,0.0
1904900010561,SANTIAGO,SANTIAGO,D,938773.5768776889,0.0,0.0,0.0
1904900010167,SANTIAGO,SANTIAGO,D,48858681.52060919,0.0,0.0,0.0
1904900010275,SANTIAGO,SANTIAGO,D,22798523.740144122,0.0,0.0,0.0
190490001042A,SANTIAGO,SANTIAGO,D,14362915.237682145,0.0,0.0,0.0
1904900010237,SANTIAGO,SANTIAGO,D,58819686.57220552,0.0,0.0,0.0
1904900010222,SANTIAGO,SANTIAGO,D,31392368.857716683,0.0,0.0,0.0
1904900010557,SANTIAGO,SANTIAGO,D,11713082.781287767,0.0,0.0,0.0
1904900010294,SANTIAGO,SANTIAGO,N/D,2446598.512600853,0.0,0.0,0.0
1901000010069,EL CARMEN,CARMEN,C,0.0,0.6,0.0,0.0
1901000010073,EL CARMEN,CARMEN,C-,0.0,0.25,0.0,0.0
1901000010088,EL CARMEN,CARMEN,D,0.0,0.0,0.0,0.0
1901000010139,EL CARMEN,CARMEN,D,0.0,0.0,0.0,0.0
1901000010143,EL CARMEN,CARMEN,N/D,0.0,0.0,0.0,0.0
1901000010020,EL CARMEN,CARMEN,D,0.0,0.0,0.0,0.0
190100001004A,EL CARMEN,CARMEN,D,0.0,0.0,0.0,0.0
1901000010054,EL CARMEN,CARMEN,D,0.0,0.0,0.0,0.0
1901000010092,EL CARMEN,CARMEN,D+,0.0,0.1,0.0,0.0
1901000010105,EL CARMEN,CARMEN,D,0.0,0.0,0.0,0.0
190100001011A,EL CARMEN,CARMEN,A/B,0.0,1.0,0.0,0.0
1901000010124,EL CARMEN,CARMEN,C-,0.0,0.25,0.0,0.0
1901001310162,EL CARMEN,ALIANZA REAL,D,0.0,0.0,0.0,0.0
1901001310158,EL CARMEN,ALIANZA REAL,D,0.0,0.0,0.0,0.0
1901001310177,EL CARMEN,ALIANZA REAL,D,0.0,0.0,0.0,0.0
1901001310181,EL CARMEN,ALIANZA REAL,D,0.0,0.0,0.0,0.0
1901000010196,EL CARMEN,CARMEN,D,0.0,0.0,0.0,0.0
1901001290247,EL CARMEN,BUENA VISTA,D,0.0,0.0,0.0,0.0
1901001290251,EL CARMEN,BUENA VISTA,D,0.0,0.0,0.0,0.0
1901001300270,EL CARMEN,EL JARAL,D,0.0,0.0,0.0,0.0
1901001300266,EL CARMEN,EL JARAL,D,0.0,0.0,0.0,0.0
1901001300285,EL CARMEN,EL JARAL,D,0.0,0.0,0.0,0.0
1901001290213,EL CARMEN,BUENA VISTA,D,0.0,0.0,0.0,0.0
1901001300302,EL CARMEN,EL JARAL,D,0.0,0.0,0.0,0.0
190100130029A,EL CARMEN,EL JARAL,D,0.0,0.0,0.0,0.0
1901001300317,EL CARMEN,EL JARAL,D,0.0,0.0,0.0,0.0
1901001320355,EL CARMEN,VILLAS DEL ARCO,D,0.0,0.0,0.0,0.0
1901001320321,EL CARMEN,VILLAS DEL ARCO,D,0.0,0.0,0.0,0.0
1901001320340,EL CARMEN,VILLAS DEL ARCO,D,0.0,0.0,0.0,0.0
1901001320336,EL CARMEN,VILLAS DEL ARCO,D,0.0,0.0,0.0,0.0
1901001290035,EL CARMEN,BUENA VISTA,D,0.0,0.0,0.0,0.0
190120001010A,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901200010148,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,C,0.0,0.6,0.0,0.0
1901200010152,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,N/D,0.0,0.0,0.0,0.0
1901200010190,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
190120211035A,CIÉNEGA DE FLORES,REAL DEL SOL,D,0.0,0.0,0.0,0.0
1901200010044,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901200010059,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,C-,0.0,0.25,0.0,0.0
1901200010063,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,C-,0.0,0.25,0.0,0.0
1901202110415,CIÉNEGA DE FLORES,REAL DEL SOL,D,0.0,0.0,0.0,0.0
1901200010082,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901200010097,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,C-,0.0,0.25,0.0,0.0
1901200010171,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901200010186,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901200010203,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901200010218,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901200010237,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901200010449,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D+,0.0,0.1,0.0,0.0
1901200010487,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901200010491,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901201520307,CIÉNEGA DE FLORES,PORTAL DE LAS SALINAS,D,0.0,0.0,0.0,0.0
1901201520311,CIÉNEGA DE FLORES,PORTAL DE LAS SALINAS,D,0.0,0.0,0.0,0.0
1901202110260,CIÉNEGA DE FLORES,REAL DEL SOL,D,0.0,0.0,0.0,0.0
1901202110330,CIÉNEGA DE FLORES,REAL DEL SOL,D,0.0,0.0,0.0,0.0
1901202110345,CIÉNEGA DE FLORES,REAL DEL SOL,D,0.0,0.0,0.0,0.0
1901202110364,CIÉNEGA DE FLORES,REAL DEL SOL,D,0.0,0.0,0.0,0.0
1901202110383,CIÉNEGA DE FLORES,REAL DEL SOL,D,0.0,0.0,0.0,0.0
190120211042A,CIÉNEGA DE FLORES,REAL DEL SOL,D,0.0,0.0,0.0,0.0
1901202110468,CIÉNEGA DE FLORES,REAL DEL SOL,D,0.0,0.0,0.0,0.0
1901202110472,CIÉNEGA DE FLORES,REAL DEL SOL,D,0.0,0.0,0.0,0.0
1901200010222,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,A/B,0.0,1.0,0.0,0.0
1901202110434,CIÉNEGA DE FLORES,REAL DEL SOL,D+,0.0,0.1,0.0,0.0
190120211028A,CIÉNEGA DE FLORES,REAL DEL SOL,D,0.0,0.0,0.0,0.0
1901202110519,CIÉNEGA DE FLORES,REAL DEL SOL,D,0.0,0.0,0.0,0.0
1901200010241,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,C-,0.0,0.25,0.0,0.0
1901200010453,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901202110504,CIÉNEGA DE FLORES,REAL DEL SOL,D,0.0,0.0,0.0,0.0
1901202110275,CIÉNEGA DE FLORES,REAL DEL SOL,D,0.0,0.0,0.0,0.0
1901200010379,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901200010326,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901200010256,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901200010398,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901200010025,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
190120001003A,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,N/D,0.0,0.0,0.0,0.0
1901200010167,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901200010400,CIÉNEGA DE FLORES,CIÉNEGA DE FLORES,D,0.0,0.0,0.0,0.0
1901202280523,CIÉNEGA DE FLORES,HÉROES DE MONTERREY,D+,0.0,0.1,0.0,0.0
1901202280294,CIÉNEGA DE FLORES,HÉROES DE MONTERREY,D,0.0,0.0,0.0,0.0
1902100011893,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,8139488.136831335,0.0,0.0,0.0
1903900015320,MONTERREY,MONTERREY,N/D,2764268.970150875,0.0,0.0,0.0
1903900011188,MONTERREY,MONTERREY,D,32885403.431208003,0.0,0.0,0.0
1903900011224,MONTERREY,MONTERREY,D,58081826.15999158,0.0,0.0,0.0
1903900011328,MONTERREY,MONTERREY,D,34492303.53311436,0.0,0.0,0.0
1903900011332,MONTERREY,MONTERREY,D,43194746.378855005,0.0,0.0,0.0
1903900011493,MONTERREY,MONTERREY,D,38827482.10977803,0.0,0.0,0.0
1903900011510,MONTERREY,MONTERREY,D,29126109.618605264,0.0,0.0,0.0
1903900011775,MONTERREY,MONTERREY,D,37386609.81006081,0.0,0.0,0.0
1902100011639,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1902100011037,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,24743078.786551382,0.0,0.0,0.0
1902100010306,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,33017853.61154326,0.0,0.0,0.0
1902100010325,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,N/D,20612165.611072246,0.0,0.0,0.0
1902100010518,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,31283513.26520085,0.0,0.0,0.0
1902100010819,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,70556198.17137487,0.0,0.0,0.0
1902100010950,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1902100011003,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,17385177.487760145,0.0,0.0,0.0
1902100011681,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1902100011588,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1902100011569,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1902100011658,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1902100011713,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1902100011766,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1903900011991,MONTERREY,MONTERREY,D,44492982.85650072,0.0,0.0,0.0
1903900010673,MONTERREY,MONTERREY,D,36645415.58020805,0.0,0.0,0.0
1903900010298,MONTERREY,MONTERREY,D,36145342.93438657,0.0,0.0,0.0
1903900010404,MONTERREY,MONTERREY,D,35028956.07855284,0.0,0.0,0.0
1903900011012,MONTERREY,MONTERREY,D,26354270.487959635,0.0,0.0,0.0
1903900011065,MONTERREY,MONTERREY,D,20618962.17852374,0.0,0.0,0.0
190390001018A,MONTERREY,MONTERREY,D,29475534.2286929,0.0,0.0,0.0
1903900010194,MONTERREY,MONTERREY,D,23457864.4584672,0.0,0.0,0.0
1903900010226,MONTERREY,MONTERREY,D,36472572.79168545,0.0,0.0,0.0
1903900014229,MONTERREY,MONTERREY,D,24711858.781591255,0.0,0.0,0.0
1903900012792,MONTERREY,MONTERREY,N/D,126445.62480900435,0.0,0.0,0.0
1903900013771,MONTERREY,MONTERREY,D,52072868.520943545,0.0,0.0,0.0
1903900014638,MONTERREY,MONTERREY,D,24320107.58070812,0.0,0.0,0.0
1903900014426,MONTERREY,MONTERREY,D,8714323.024619276,0.0,0.0,0.0
1903900011760,MONTERREY,MONTERREY,D,35013944.6897372,0.0,0.0,0.0
1902100011361,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,25247240.42417295,0.0,0.0,0.0
1902100011840,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,25967381.871919848,0.0,0.0,0.0
1902100011573,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1902100010240,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,36022433.734918185,0.0,0.0,0.0
1902100010433,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,57823961.81223833,0.0,0.0,0.0
1902100010486,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,35278439.835004106,0.0,0.0,0.0
1902100010607,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,4055322.0838234676,0.0,0.0,0.0
1902100010749,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,26835371.68533927,0.0,0.0,0.0
1902100011022,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,34753888.49502805,0.0,0.0,0.0
1902100011094,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,23611993.662895717,0.0,0.0,0.0
1904600011426,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,D,24574730.205232475,0.0,0.0,0.0
190460001177A,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,D,41848749.74022899,0.0,0.0,0.0
1904600010042,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,D,61951062.27914711,0.0,0.0,0.0
1904600010057,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,D,45312254.72707676,0.0,0.0,0.0
1904600010095,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,D,50133139.221615665,0.0,0.0,0.0
1904600010343,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,D,53057468.27619338,0.0,0.0,0.0
1903900013593,MONTERREY,MONTERREY,D,15830476.497391839,0.0,0.0,0.0
1903900013606,MONTERREY,MONTERREY,D,21359972.21955667,0.0,0.0,0.0
1903900013610,MONTERREY,MONTERREY,D,39141560.885341495,0.0,0.0,0.0
1903900013818,MONTERREY,MONTERREY,D,54562272.51527143,0.0,0.0,0.0
1903900013979,MONTERREY,MONTERREY,D,35134109.47579022,0.0,0.0,0.0
1903900013983,MONTERREY,MONTERREY,D,42875528.735218465,0.0,0.0,0.0
190390001406A,MONTERREY,MONTERREY,D,8638326.717559997,0.0,0.0,0.0
1903900014093,MONTERREY,MONTERREY,D,20097836.750596408,0.0,0.0,0.0
1903900014500,MONTERREY,MONTERREY,D,15911574.834760236,0.0,0.0,0.0
1904600010555,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,N/D,20783737.49673807,0.0,0.0,0.0
1903900012400,MONTERREY,MONTERREY,D,37873052.483215325,0.0,0.0,0.0
1903900014303,MONTERREY,MONTERREY,D,51513708.101722606,0.0,0.0,0.0
1903900014657,MONTERREY,MONTERREY,D,17530207.764489368,0.0,0.0,0.0
1903900013485,MONTERREY,MONTERREY,D,18726495.730362643,0.0,0.0,0.0
1903900012129,MONTERREY,MONTERREY,D,32351513.71806688,0.0,0.0,0.0
190390001363A,MONTERREY,MONTERREY,D,23845103.033264652,0.0,0.0,0.0
1903900014163,MONTERREY,MONTERREY,D,22652554.1004338,0.0,0.0,0.0
1903900014642,MONTERREY,MONTERREY,D,13188932.537889529,0.0,0.0,0.0
1901900010026,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,D,39036481.16363204,0.0,0.0,0.0
1902100010452,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,22648575.621925607,0.0,0.0,0.0
1902100010626,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,7694708.974720944,0.0,0.0,0.0
1902100011874,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1902100010043,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,54499077.33118991,0.0,0.0,0.0
1902100010630,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,19148288.12775903,0.0,0.0,0.0
1902100010999,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,18326290.262649596,0.0,0.0,0.0
1902100011376,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,32566204.206453443,0.0,0.0,0.0
1902100011624,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1902100011643,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1902100011925,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D+,0.0,0.1,0.0,0.0
190210001161A,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1902100011380,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,N/D,37865224.45837282,0.0,0.0,0.0
1902100011662,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1902100010560,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1901900010011,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,D,15566828.620696122,0.0,0.0,0.0
1901900010312,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,D,11034254.885827336,0.0,0.0,0.0
1901900010581,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,D,23279643.35640574,0.0,0.0,0.0
1901900010596,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,D,656246.3461500388,0.0,0.0,0.0
1901900010628,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,N/D,320580.6409032368,0.0,0.0,0.0
1902100011785,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,26261605.092706304,0.0,0.0,0.0
1902100010791,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,N/D,30830298.25514253,0.0,0.0,0.0
1902100011041,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,50309997.32641043,0.0,0.0,0.0
1902100010236,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,28277551.725677248,0.0,0.0,0.0
190210001193A,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1902100010537,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,50929203.30089391,0.0,0.0,0.0
1902100011130,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,0.0,0.0,0.0,0.0
1902100010522,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,27274809.371674772,0.0,0.0,0.0
1902100011056,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D,31298340.46519666,0.0,0.0,0.0
